/dic,,,,,
/@from,/@to,/l/#id,/l/w/c,/l/w/d,/l/w/t
es,en,1,aceitoso,oily,{adj}
es,en,1,aceituna,olive (fruit),"{f} [context needed, comment=where is this used vs. oliva?]"
es,en,1,aceitunado,"olive-colored, of a green color as of olives",{adj}
es,en,1,aceituna negra,black olive,{f}
es,en,1,aceitunil,"olive-colored, olive-green",{adj}
es,en,1,aceleración,"acceleration (act, state)",{f}
es,en,1,acelerador,accelerator (pedal),{m}
es,en,1,acelerar,to accelerate,{v}
es,en,1,acelga,chard,{f}
es,en,1,acemite,bran,{m} [archaic]
es,en,1,acenafteno,acenaphthene,{m} [organic compound]
es,en,1,aceno,acene,{m} [organic compound]
es,en,1,acensuar,to tax a piece of property,{v}
es,en,1,acento,accent,{m}
es,en,1,acento agudo,acute accent,{m} [orthography]
es,en,1,acento grave,grave accent,{m} [orthography]
es,en,1,acentuación,accentuation,{f}
es,en,1,acentuar,"to accentuate, emphasize, distinguish, elevate",{v}
es,en,1,acepción,acceptance,{f} [obsolete]
es,en,1,acepción,"sense, meaning",{f} [semantics]
es,en,1,acepillar,to brush,{v}
es,en,1,acepillar,"to flatter, praise, compliment",{v}
es,en,1,acepillar,to smooth wood using a plane,{v}
es,en,1,aceptabilidad,acceptability,{f}
es,en,1,aceptable,acceptable,{adj}
es,en,1,aceptablemente,acceptably,{adv}
es,en,1,aceptación,acceptance,{f}
es,en,1,aceptar,to accept,{v}
es,en,1,aceptar,to agree to,{v}
es,en,1,acequia,irrigation ditch,{f}
es,en,1,acera,"pavement, sidewalk",{f}
es,en,1,acerar,"to harden, to steel",{v}
es,en,1,acerar,to make sharp,{v}
es,en,1,acerca,about,{adv}
es,en,1,acerca de,about,{prep}
es,en,1,acercamiento,rapprochement,{m}
es,en,1,acercar,see acercarse,{vr}
es,en,1,acercar,"to bring close, approach",{v}
es,en,1,acercarse,"to get close, to approach",{vr}
es,en,1,acero,"sword, weapon",{m} [figuratively]
es,en,1,acero,arms,{m} [in the plural]
es,en,1,acero,steel,{m}
es,en,1,acero,tincture of steel,{m}
es,en,1,acero inoxidable,stainless steel,{m}
es,en,1,acerola,,"{f} [l/en, acerola]"
es,en,1,acerola,", the fruit of the acerolo, Crataegus azarolus","{f} [l/en, azarole]"
es,en,1,acerolo,"The azarole, a mediterranean shrub or small tree that produces the acerola, Crataegus azarolus",{n}
es,en,1,acertadamente,aptly,{adv}
es,en,1,acertar,to be right,{v}
es,en,1,acertar,to hit upon,{v}
es,en,1,acertijo,riddle,{m}
es,en,1,acervo,heap,{m}
es,en,1,acervo,heritage,{m}
es,en,1,acetaldehído,"acetaldehyde, ethanal",{m} [organic compound]
es,en,1,acetato,acetate,{m} [organic chemistry]
es,en,1,acetil,acetyl,{m} [organic compound]
es,en,1,acetilcisteína,acetylcysteine,{f} [pharmaceutical drug]
es,en,1,acetilcolina,acetylcholine,{f}
es,en,1,acetilcolinesterasa,acetylcholinesterase,{f} [enzyme]
es,en,1,acetileno,acetylene,{m} [organic chemistry]
es,en,1,acetilgalactosamina,acetylgalactosamine,{f} [organic compound]
es,en,1,acetilglucosamina,acetylglucosamine,{f} [organic compound]
es,en,1,acetilmanosamina,acetylmannosamine,{f} [organic compound]
es,en,1,acetilmurámico,acetylmuramic,{adj}
es,en,1,acetilneuraminato,acetylneuraminate,{m}
es,en,1,acetilneuramínico,acetylneuraminic,{adj}
es,en,1,acetilo,acetyl,{m} [organic compound]
es,en,1,acetilsalicilato,acetylsalicylate,{m}
es,en,1,acetilsalicílico,acetylsalicylic,{adj}
es,en,1,acetiltransferasa,"acetyltransferase, transacetylase",{f} [enzyme]
es,en,1,acetoacetato,acetoacetic acid,{m} [organic compound]
es,en,1,acetona,acetone,{f} [organic compound]
es,en,1,acezante,"puffing, panting or out of breath",{adj}
es,en,1,acéfalo,headless,{adj}
es,en,1,acéfalo,leaderless,{adj}
es,en,1,achacar,to attribute (something to someone); to blame,{v}
es,en,1,achantar,"To scare, to put off",{v}
es,en,1,achaque,"default, failing",{m}
es,en,1,achaque,period; menstruation,{m} [informal]
es,en,1,achaque,"sickness, malady",{m}
es,en,1,achaque,"subject, issue, topic",{m}
es,en,1,achatar,to flatten,{v}
es,en,1,achicar,to bale out (a boat),{vt}
es,en,1,achicar,"to humiliate, make someone feel small",{vt}
es,en,1,achicar,"to make smaller, reduce, minimize",{vt}
es,en,1,achicarse,to eat humble pie,{vr}
es,en,1,achicarse,"to get smaller, shrink",{vr}
es,en,1,achicharrar,To roast; boil (be very hot),{vi}
es,en,1,achicharrar,to scorch,{v}
es,en,1,achichincle,"minion, servant","{m} [pejorative, El Salvador, Honduras, Mexico]"
es,en,1,achicoria,chicory,{f}
es,en,1,achiote,"annatto, achiote (all senses)",{m} [Latin America]
es,en,1,achocolatar,"To turn into chocolate, or of chocolate color/colour",{v}
es,en,1,achís,"atishoo!, achoo!",{interj}
es,en,1,aciago,"unlucky, ill-fated, unfortunate",{adj}
es,en,1,aciano,"cornflower, Centaurea cyanus",{m}
es,en,1,acicalar,to polish,{vt}
es,en,1,acicalarse,to smarten oneself up,{vr}
es,en,1,acicate,"incentive, spur (anything that inspires or motivates)",{m}
es,en,1,acicate,spur (implement for prodding a horse),{m}
es,en,1,acidez,acidity,{f}
es,en,1,acidez,heartburn,{f}
es,en,1,acidez,tang,{f}
es,en,1,acidificación,acidification,{f}
es,en,1,acidificar,to acidify,{v}
es,en,1,acidular,to make sour; to acidulate,{v}
es,en,1,a ciencia cierta,"for sure, for certain, without doubt",{adv} [idiomatic]
es,en,1,acierto,hit,{m}
es,en,1,acierto,success,{m}
es,en,1,acil,acyl,{m} [organic compound]
es,en,1,acilglicérido,"acylglycerol, glyceride",{m} [organic compound]
es,en,1,acilo,acyl,{adj}
es,en,1,aciltransferasa,acyltransferase,{f} [enzyme]
es,en,1,acimut,azimuth,{m}
es,en,1,acimutal,azimuthal,{adj}
es,en,1,-ación,alternative form of -ción,{suffix}
es,en,1,acitronar,"to fry until translucent, not golden nor crispy",{v} [Mexico]
es,en,1,aclamación,acclamation; acclaim,{f}
es,en,1,aclamar,to acclaim or applaud,{v}
es,en,1,aclaración,explanation,{f}
es,en,1,aclarar,to explain; to clarify,{vt}
es,en,1,aclimatación,"acclimation, acclimatization",{f}
es,en,1,aclimatar,to acclimate,{v}
es,en,1,aclimatarse,to become exhausted,{v}
es,en,1,aclínico,aclinic,{adj} [physics]
es,en,1,aclínico,opera glasses,{m}
es,en,1,acémila,mule; beast of burden,{f}
es,en,1,acné,acne,{m} [pathology]
es,en,1,acobardar,"to be frightened, scared, daunted",{vr}
es,en,1,acobardar,"to daunt, to frighten, to scare",{vt}
es,en,1,acobardarse,to cower,{v}
es,en,1,acocil,crayfish,"{m} [dialectal, Mexico]"
es,en,1,acodarse,to lean,{v}
es,en,1,acogedor,cozy,{adj}
es,en,1,acogedor,friendly,{adj}
es,en,1,acogedor,hospitable,{adj}
es,en,1,acoger,to receive,{v}
es,en,1,acogida,"welcome, reception",{f}
es,en,1,acojonante,"fucking amazing, the shit, the dog's bollocks","{adj} [vulgar, colloquial]"
es,en,1,acolchado,"padded, cushioned",{adj}
es,en,1,acolchado,"quilt, bed cover",{m}
es,en,1,acolchar,to quilt,{v}
es,en,1,acollador,lanyard,{m} [nautical]
es,en,1,acometer,to assail,{v}
es,en,1,acometer,"to undertake (a task, a project, an enterprise)",{v}
es,en,1,acomodado,accommodated,{adj}
es,en,1,acomodado,"suitable, fitting",{adj}
es,en,1,acomodado,wealthy,{adj}
es,en,1,acomodado,"A person who had obtained his job by influence or recommendation, not for his own merits","{m} [Argentina, Uruguay]"
es,en,1,acomodar,to accommodate,{v}
es,en,1,acomodar,to suit; to be suitable,{v}
es,en,1,acomodar,to usher or settle,{v}
es,en,1,acomodarse,to settle in,{v}
es,en,1,acompañada,"ridealong, accompanying",{f}
es,en,1,acompañamiento,the accompanying part; accompaniment,{m} [music]
es,en,1,acompañamiento,the act of accompanying; accompaniment,{m}
es,en,1,acompañante,accompanying,{adj}
es,en,1,acompañante,attendant,{m}
es,en,1,acompañante,"escort, esquire",{m}
es,en,1,acompañante,accompanist,{m} [music]
es,en,1,acompañar,to accompany,{v}
es,en,1,acomplejar,to develop a complex,{vr}
es,en,1,acomplejar,"to give a complex, to cause complexes",{vt}
es,en,1,a conciencia,"Carefully, meticulously",{adv}
es,en,1,acondicionar,to condition,{v}
es,en,1,acondroplasia,achondroplasia (genetic disorder),{f}
es,en,1,acongojado,anguished,{adj}
es,en,1,acongojar,to cause or inflict suffering,{vt}
es,en,1,aconsejable,advisable,{adj}
es,en,1,aconsejar,to advise,{v}
es,en,1,acontecer,"to happen, occur, come about",{v}
es,en,1,acontecimiento,event,{m}
es,en,1,a contrapelo,"backwards, contrary",{adj}
es,en,1,a contrapelo,backwards,{adv}
es,en,1,a contrarreloj,"against the clock, with a deadline, in a hurry",{adv}
es,en,1,acopiar,to gather,{v}
es,en,1,acopio,"gathering, collecting",{m}
es,en,1,acoplado,trailer (vehicle towed behind another),{m}
es,en,1,acoplamiento,connection,{m}
es,en,1,acoplamiento,joining,{m}
es,en,1,acoplar,to adapt oneself,{vr}
es,en,1,acoplar,to couple,{v}
es,en,1,acoplarse,reflexive form of acoplar,{vr}
es,en,1,acorazado,battleship,{m}
es,en,1,acorazar,to armor,{vt}
es,en,1,acordado,agreed,{adj}
es,en,1,acordar,to agree,{vi}
es,en,1,acordar,to reach agreement,{vr}
es,en,1,acordar,"to remember, recall",{vr}
es,en,1,acordar,"to decide, to arrange",{vt}
es,en,1,acordarse,"Reflexive infinitive form of acordar (followed by de), to remember",{v}
es,en,1,acorde,in suit (with); matching; in harmony; according (to),{adj}
es,en,1,acorde,chord (combination of three or more pitches),{m} [music]
es,en,1,acorde a,according to,{adv}
es,en,1,acordeón,accordion,{m}
es,en,1,acordeonista,accordionist,{mf}
es,en,1,acordonar,to cordon off,{v}
es,en,1,acorralar,to corral or corner,{v}
es,en,1,acortamiento,curtation,{m} [astronomy]
es,en,1,acortamiento,shortening,{m} [linguistics]
es,en,1,acortar,to cut short,{v}
es,en,1,acosador,bulling,{adj}
es,en,1,acosador,harassing,{adj}
es,en,1,acosador,bully,{m}
es,en,1,acosador,harasser,{m}
es,en,1,acosar,to bully,{v}
es,en,1,acosar,to pursue,{v}
es,en,1,acoso,"molestation, harassment, bullying",{m}
es,en,1,acoso sexual,sexual harassment,{m}
es,en,1,acossar,obsolete spelling of acosar,{v}
es,en,1,acostado,lying in bed,{adj}
es,en,1,acostado,"recumbent, lying",{adj}
es,en,1,acostar,"to land, put in, berth",{v} [nautical]
es,en,1,acostar,to lay,{vt}
es,en,1,acostar,to put to bed,{vt}
es,en,1,acostarse,to be in bed with,{v}
es,en,1,acostarse,"to go to bed, to lie down",{v}
es,en,1,acostumbrado,"accustomed to, used to",{adj}
es,en,1,acostumbrado,customary,{adj}
es,en,1,acostumbrar,to be accustomed to,{vi}
es,en,1,acostumbrar,to use to (be in the habit of),{vi}
es,en,1,acostumbrar,"accustom, inure, familiarize",{vt}
es,en,1,acotación,annotation,{f}
es,en,1,acotado,"enclosed, or fenced in",{adj}
es,en,1,acotar,To annotate a page,{v}
es,en,1,acotar,To mark contours on a map,{v}
es,en,1,acotar,To prune or lop a tree,{v}
es,en,1,acotar,"To survey land, to enclose",{v}
es,en,1,acróbata,acrobat,{mf}
es,en,1,acre,bitter; acrid,{adj}
es,en,1,acre,caustic,{adj}
es,en,1,acre,acre,{m}
es,en,1,acrecentar,"to increase, grow",{vt}
es,en,1,acreción,accretion,{f}
es,en,1,acreditación,accreditation,{f}
es,en,1,acreditar,to accredit,{v}
es,en,1,acreedor,credit,{m} [accounting]
es,en,1,acreedor,creditor,{m} [finance]
es,en,1,acreedora,feminine form of acreedor,{f}
es,en,1,acribillar,"to pester, badger",{v}
es,en,1,acribillar,"to riddle, pepper (with holes, bullets etc.)",{v}
es,en,1,acrilato,acrylate,{m} [organic compound]
es,en,1,acrilonitrilo,acrylonitrile,{m} [organic compound]
es,en,1,acrimonia,acrimony,{f}
es,en,1,acristalado,having crystals or crystal glass; covered in crystal,{adj}
es,en,1,acritud,"bitterness, acridness",{f}
es,en,1,acrílico,acrylic,{adj}
es,en,1,acrílico,acrylic,{m}
es,en,1,acrónimo,phonetic acronym,{m}
es,en,1,acrobacia,acrobatics,{f}
es,en,1,acrobatismo,acrobatics,{m}
es,en,1,acrobático,acrobatic,{adj}
es,en,1,acromático,achromatic (all senses),{adj}
es,en,1,acrópolis,acropolis,{f}
es,en,1,acérrimamente,"strongly, vigorously",{adv}
es,en,1,acérrimo,"die-hard, extreme",{adj}
es,en,1,acérrimo,very strong,{adj}
es,en,1,acérrimo,vigorous; with tenacity,{adj}
es,en,1,acústica,acoustics (a quality of a space for doing music),{f} [physics]
es,en,1,acústicamente,acoustically,{adv}
es,en,1,acústico,acoustic,{adj}
es,en,1,acústico,hearing aid,{m}
es,en,1,acta,certificate,{f}
es,en,1,acta,election results,{f}
es,en,1,acta,minutes,{f}
es,en,1,acético,acetic,{adj}
es,en,1,actinio,actinium,{m}
es,en,1,actitud,"attitude, disposition, policy",{f}
es,en,1,actitud,"posture, pose, stance",{f}
es,en,1,activación,activation,{f}
es,en,1,activado,"activated, enabled",{adj}
es,en,1,activador,activating,{adj}
es,en,1,activador,activator,{m}
es,en,1,activadora,feminine form of activador,{f}
es,en,1,activamente,actively,{adv}
es,en,1,activar,to activate,{v}
es,en,1,activar,to enable,{v}
es,en,1,activar,to stimulate,{v}
es,en,1,actividad,activity,{f}
es,en,1,activismo,activism,{m}
es,en,1,activista,activist,{mf}
es,en,1,activo,active,{adj}
es,en,1,activo,top,"{adj} [slang, gay sexuality]"
es,en,1,activo,Any property or material right of an enterprise or individual,{m} [accounting]
es,en,1,actínido,actinide,{m} [inorganic chemistry]
es,en,1,acto,act,{m}
es,en,1,actor,(person who performs in a theatrical play or movie),"{m} [l/en, actor]"
es,en,1,actor voz,voice actor,{m}
es,en,1,actriz,actress,{f}
es,en,1,actriz voz,voice actor,{f}
es,en,1,actuación,act; acting,{f}
es,en,1,actuación,performance,{f}
es,en,1,actual,factual,{adj}
es,en,1,actual,"actual, real",{adj} [philosophy]
es,en,1,actual,"present, current",{adj}
es,en,1,actualidad,present,{f}
es,en,1,actualización,An update,{f}
es,en,1,actualizar,to bring to fruition; to actualize,{v}
es,en,1,actualizar,to update,{v}
es,en,1,actualmente,"at present, currently, now, nowadays",{adv}
es,en,1,actuar,"to act, to perform",{v}
es,en,1,actuar,to actuate,{v}
es,en,1,Acuña,Spanish surname,{prop}
es,en,1,acuñación,"coining, minting",{f}
es,en,1,acuantiar,To set the amount or quantity of,{v}
es,en,1,acuaporina,aquaporin,{f} [protein]
es,en,1,acuñar,to coin (word or expression),{v}
es,en,1,acuñar,to mint (money),{v}
es,en,1,acuarela,watercolors (paint used in watercolor),{f} [in the plural]
es,en,1,acuarela,watercolor (artwork),{f}
es,en,1,acuarela,watercolor (painting technique),{f}
es,en,1,acuario,aquarium,{m}
es,en,1,acuartelar,to billet,{v}
es,en,1,acuartelar,to quarter,{v}
es,en,1,acuchillar,to cut open,{v}
es,en,1,acuchillar,"to knife, to stab (injure or kill by stabbing with a knife)",{v}
es,en,1,acuchillar,"to sand, to abrade (the process of using abrasive tools, in particular, on wood)",{v}
es,en,1,acuciante,urgent,{adj}
es,en,1,acuciar,to encourage or urge on,{v}
es,en,1,acuclillarse,to squat,{vr}
es,en,1,acudir,..,{v}
es,en,1,acudir,(~ a) go to,{v}
es,en,1,acueducto,aqueduct,{m}
es,en,1,acuerdo,agreement,{m}
es,en,1,acuerdo,compromise,{m}
es,en,1,a cuerpo de rey,like a king,{adv} [idiomatic]
es,en,1,a cuestas,On the back or shoulders; piggyback,{adv}
es,en,1,acuicultura,aquaculture,{f}
es,en,1,acullá,yonder,{adv}
es,en,1,aculturación,acculturation,{f}
es,en,1,aculturar,"to acculture and assimilate a different society's habits, especially a more developed one",{v}
es,en,1,acuminado,acuminate,"{adj} [botany, mycology]"
es,en,1,acumulación,accumulation,{f}
es,en,1,acumulador,"accumulator (one who, or that which, accumulates)",{m}
es,en,1,acumulador,rechargeable battery,{m}
es,en,1,acumular,to accumulate,{v}
es,en,1,acumularse,to accumulate,{vr}
es,en,1,acunar,to cradle,{v}
es,en,1,acupuntura,acupuncture,{f}
es,en,1,acurrucar,to tuck in. acurrucame: tuck me in,{v}
es,en,1,acurrucar,to wrap up,{v}
es,en,1,acurrucarse,"to huddle (away from the cold, etc.)",{v}
es,en,1,acusación,accusation,{f}
es,en,1,acusado,accused,{adj}
es,en,1,acusado,accused,{m}
es,en,1,acusador,accusatory,{adj} [legal]
es,en,1,acusador,accuser,{m}
es,en,1,acusador,complainant,{m} [legal]
es,en,1,acusador,prosecutor,{m} [legal]
es,en,1,acusar,"to accuse, to charge, to indict",{v}
es,en,1,acusar,to arraign,{v}
es,en,1,acusar,to criminate,{v}
es,en,1,acusar,to prosecute,{v}
es,en,1,acusativo,accusative,{adj}
es,en,1,acuático,aquatic,{adj}
es,en,1,-ada,"Used to form words, derived from nouns, corresponding to -ful (as much as something will hold)",{suffix}
es,en,1,-ada,"Used to form words, derived from nouns, indicating a blow with the named object",{suffix}
es,en,1,-ada,"Used to form words, derived from nouns, signifying a whole",{suffix}
es,en,1,-ada,Used to form words indicating abundance or excess,{suffix}
es,en,1,-ada,Used to form words indicating action,{suffix}
es,en,1,-ada,Used to form words indicating a period of time,{suffix}
es,en,1,-ada,Used with a stem to form the feminine singular past participle of regular -are verbs; feminine form of -ado,{suffix}
es,en,1,Aída,female given name,{prop}
es,en,1,adagio,adagio,{adv} [music]
es,en,1,adagio,adage (old saying),{m}
es,en,1,adagio,adagio,{m} [music]
es,en,1,adaguar,to give water to cattle,{v}
es,en,1,Adalberto,"male given name, an older form of Alberto ( = Albert)",{prop}
es,en,1,adalid,military commander,{m}
es,en,1,Adam,Adam,{prop}
es,en,1,adamantano,adamantane,{m} [organic compound]
es,en,1,adamante,diamond,{m} [archaic]
es,en,1,adaptabilidad,adaptability,{f}
es,en,1,adaptable,,"{adj} [l/en, adaptable]"
es,en,1,adaptación,adaptation,{f}
es,en,1,adaptado,adapted,{adj}
es,en,1,adaptador,adapter,{m}
es,en,1,adaptar,"to adapt, adjust",{v}
es,en,1,adaptar,to tailor,{v}
es,en,1,adaptativo,adaptive (able to adapt),{adj}
es,en,1,adarga,leather shield,{f}
es,en,1,adarme,A Spanish peso equivalent to three tomín,{m} [historical]
es,en,1,adarme,"tittle, bit (very small part of something)",{m}
es,en,1,adarvar,"to stun, to shock",{v}
es,en,1,Addis Abeba,Addis Ababa (capital of Ethiopia),{prop}
es,en,1,adecentar,to tidy; to clean up,{v}
es,en,1,adecuadamente,adequately,{adv}
es,en,1,adecuado,"appropriate, suitable",{adj}
es,en,1,adecuado,right,{adj}
es,en,1,adecuar,to adapt,{v}
es,en,1,adefesio,"ugly, ridiculous",{adj}
es,en,1,adefesio,idiotic action,{m}
es,en,1,adefesio,"ugly, ridiculous person or thing",{m}
es,en,1,a. de J.C.,BC (Before Christ),{abbr}
es,en,1,Adela,"female given name, equivalent to English Adela and Adele",{prop}
es,en,1,Adelaida,"Adelaide, the city in Australia",{prop}
es,en,1,Adelaida,"female given name, cognate to Adelaide",{prop}
es,en,1,adelantado,"rash, precipitate (hasty, not careful or considered)",{adj}
es,en,1,adelantado,A governor of a province; a commander,{m}
es,en,1,adelantar,to advance,{v}
es,en,1,adelantar,to improve,{v}
es,en,1,adelantar,to outstrip,{v}
es,en,1,adelantar,to overtake (pass a more slowly moving object),{v}
es,en,1,adelantarse,jump the gun,{v}
es,en,1,adelantarse,"to go forward, reflexive form of adelantar",{vr}
es,en,1,adelantarse,to take the lead,{v}
es,en,1,adelante,forward,{adv}
es,en,1,adelante,Come in!,{interj}
es,en,1,adelante,Go ahead!,{interj}
es,en,1,adelanto,advance (anticipated payment),{m}
es,en,1,adelanto,down payment (anticipated payment made to secure a purchase),{m}
es,en,1,adelanto,progress,{m}
es,en,1,adelfa,oleander,{f}
es,en,1,adelgazar,to lose weight,{v}
es,en,1,adelgazar,to make thin or slender,{v}
es,en,1,adelgazar,"to refine, to purify",{v}
es,en,1,adelgazarse,to become thin or slender; to lose weight,{v}
es,en,1,Adelia,"female given name, a variant of Adela",{prop}
es,en,1,Adelina,"female given name, diminutive of Adela, equivalent to English Adeline",{prop}
es,en,1,ademán,gesture,{m}
es,en,1,ademán,manners,{m} [in the plural]
es,en,1,ademán,"posture, position",{m}
es,en,1,además,in addition; furthermore,{adv}
es,en,1,adenilato,adenylate,{m}
es,en,1,adenina,adenine,{f} [organic compound]
es,en,1,adenitis,adenitis,{f}
es,en,1,adenín,adenine,{adj}
es,en,1,adeno-,adeno-,{prefix}
es,en,1,adenoide,adenoid,"{f} [chiefly, in the plural]"
es,en,1,adenoidectomía,adenoidectomy,{f}
es,en,1,adenología,adenology,{f}
es,en,1,adenosina,adenosine,{f} [organic compound]
es,en,1,adenosín,adenosine,{adj}
es,en,1,adenosín trifosfato,"adenosine triphosphate, ATP",{m}
es,en,1,adentro,inside,{adv}
es,en,1,adentro de,into,{prep}
es,en,1,adepto,supporter,{m}
es,en,1,adequadamente,obsolete form of adecuadamente,{adv}
es,en,1,adequado,obsolete form of adecuado,{adj}
